,YYYY,MM,DD,TMAX,TMIN,TAVG,TDTR,PRCP
12442,1990,1,24,28.3,21.1,24.7,7.2,9.4
12443,1990,1,25,29.4,21.1,25.2,8.3,0.5
12444,1990,1,26,28.9,22.2,25.5,6.7,0.0
12445,1990,1,27,27.8,21.1,24.5,6.7,1.3
12446,1990,1,28,28.3,22.2,25.2,6.1,1.5
12447,1990,1,29,28.3,21.7,25.0,6.6,0.5
12448,1990,1,30,28.9,21.7,25.3,7.2,2.3
12449,1990,1,31,28.3,21.7,25.0,6.6,3.0
12450,1990,2,1,28.3,21.7,25.0,6.6,2.5
12451,1990,2,2,27.8,21.1,24.5,6.7,5.1
12452,1990,2,3,27.8,21.1,24.5,6.7,2.3
12453,1990,2,4,28.9,20.0,24.5,8.9,0.0
12454,1990,2,5,28.9,18.9,23.9,10.0,0.0
12455,1990,2,6,30.0,18.9,24.5,11.1,0.0
12456,1990,2,7,25.6,21.1,23.4,4.5,10.4
12457,1990,2,8,28.3,22.2,25.2,6.1,2.3
12458,1990,2,9,27.8,21.7,24.8,6.1,14.0
12459,1990,2,10,28.3,21.1,24.7,7.2,3.3
12460,1990,2,11,28.3,21.1,24.7,7.2,0.0
12461,1990,2,12,31.1,20.6,25.9,10.5,0.0
12462,1990,2,13,30.0,21.7,25.9,8.3,2.3
12463,1990,2,14,27.2,22.2,24.7,5.0,6.4
12464,1990,2,15,27.2,22.2,24.7,5.0,0.3
12465,1990,2,16,27.8,20.6,24.2,7.2,2.8
12466,1990,2,17,27.8,21.7,24.8,6.1,2.3
12467,1990,2,18,27.8,21.1,24.5,6.7,2.0
12468,1990,2,19,28.3,21.7,25.0,6.6,1.5
12469,1990,2,20,27.8,21.1,24.5,6.7,2.3
12470,1990,2,21,27.2,20.6,23.9,6.6,4.1
12471,1990,2,22,27.2,21.7,24.5,5.5,4.8
12472,1990,2,23,28.3,21.1,24.7,7.2,5.3
12473,1990,2,24,27.8,20.6,24.2,7.2,0.0
12474,1990,2,25,27.8,21.1,24.5,6.7,0.0
12475,1990,2,26,27.8,21.7,24.8,6.1,1.3
12476,1990,2,27,28.3,22.8,25.5,5.5,1.0
12477,1990,2,28,27.8,22.2,25.0,5.6,0.5
12478,1990,3,1,28.3,21.7,25.0,6.6,0.3
12479,1990,3,2,28.3,21.7,25.0,6.6,0.0
12480,1990,3,3,28.3,20.0,24.1,8.3,0.0
12481,1990,3,4,30.6,21.1,25.9,9.5,1.5
12482,1990,3,5,28.9,21.1,25.0,7.8,0.0
12483,1990,3,6,27.8,22.2,25.0,5.6,0.0
12484,1990,3,7,29.4,21.7,25.5,7.7,0.8
12485,1990,3,8,28.3,20.6,24.5,7.7,1.5
12486,1990,3,9,26.7,21.1,23.9,5.6,10.7
12487,1990,3,10,27.2,20.6,23.9,6.6,0.0
12488,1990,3,11,26.7,21.7,24.2,5.0,21.3
12489,1990,3,12,26.7,22.2,24.5,4.5,4.1
12490,1990,3,13,26.1,22.2,24.2,3.9,8.6
12491,1990,3,14,28.3,22.8,25.5,5.5,0.0
12492,1990,3,15,27.8,21.1,24.5,6.7,0.5
12493,1990,3,16,26.7,21.1,23.9,5.6,9.7
12494,1990,3,17,27.8,22.2,25.0,5.6,0.0
12495,1990,3,18,28.3,20.0,24.1,8.3,0.0
12496,1990,3,19,28.9,20.6,24.8,8.3,0.0
12497,1990,3,20,28.3,21.1,24.7,7.2,2.5
12498,1990,3,21,28.9,21.1,25.0,7.8,0.0
12499,1990,3,22,28.3,20.6,24.5,7.7,0.8
12500,1990,3,23,29.4,21.7,25.5,7.7,1.3
12501,1990,3,24,28.3,22.2,25.2,6.1,2.3
12502,1990,3,25,28.3,22.2,25.2,6.1,0.0
12503,1990,3,26,28.9,21.7,25.3,7.2,9.9
12504,1990,3,27,28.3,21.7,25.0,6.6,0.5
12505,1990,3,28,27.8,20.6,24.2,7.2,0.3
12506,1990,3,29,28.3,20.6,24.5,7.7,1.8
12507,1990,3,30,27.2,21.1,24.2,6.1,1.5
12508,1990,3,31,28.9,20.0,24.5,8.9,0.0
12509,1990,4,1,28.9,20.6,24.8,8.3,0.0
12510,1990,4,2,30.6,21.7,26.2,8.9,0.8
12511,1990,4,3,31.7,21.7,26.7,10.0,0.0
12512,1990,4,4,31.7,21.7,26.7,10.0,0.0
12513,1990,4,5,33.3,22.8,28.0,10.5,0.0
12514,1990,4,6,31.7,23.3,27.5,8.4,0.0
12515,1990,4,7,30.6,22.8,26.7,7.8,0.0
12516,1990,4,8,31.1,23.3,27.2,7.8,0.0
12517,1990,4,9,29.4,22.8,26.1,6.6,0.0
12518,1990,4,10,30.0,23.9,27.0,6.1,0.0
12519,1990,4,11,30.6,22.2,26.4,8.4,0.0
12520,1990,4,12,30.0,22.2,26.1,7.8,0.5
12521,1990,4,13,30.0,22.2,26.1,7.8,2.8
12522,1990,4,14,29.4,22.8,26.1,6.6,0.3
12523,1990,4,15,30.0,21.7,25.9,8.3,0.0
12524,1990,4,16,31.7,23.3,27.5,8.4,0.0
12525,1990,4,17,30.0,22.2,26.1,7.8,0.0
12526,1990,4,18,30.6,22.8,26.7,7.8,0.0
12527,1990,4,19,29.4,23.3,26.3,6.1,6.4
12528,1990,4,20,28.9,21.7,25.3,7.2,0.0
12529,1990,4,21,29.4,23.9,26.6,5.5,0.0
12530,1990,4,22,28.9,23.9,26.4,5.0,0.0
12531,1990,4,23,28.9,20.0,24.5,8.9,0.0
12532,1990,4,24,29.4,21.1,25.2,8.3,0.5
12533,1990,4,25,27.8,22.8,25.3,5.0,15.5
12534,1990,4,26,28.9,25.0,27.0,3.9,0.0
12535,1990,4,27,28.9,21.7,25.3,7.2,0.0
12536,1990,4,28,28.9,20.0,24.5,8.9,0.0
12537,1990,4,29,28.9,21.1,25.0,7.8,0.0
12538,1990,4,30,29.4,22.2,25.8,7.2,0.0
12539,1990,5,1,29.4,22.2,25.8,7.2,4.8
12540,1990,5,2,30.0,23.3,26.6,6.7,0.0
12541,1990,5,3,29.4,24.4,26.9,5.0,1.8
12542,1990,5,4,30.0,24.4,27.2,5.6,2.0
12543,1990,5,5,28.9,24.4,26.6,4.5,0.0
12544,1990,5,6,30.0,22.2,26.1,7.8,0.0
12545,1990,5,7,31.7,23.9,27.8,7.8,0.0
12546,1990,5,8,29.4,23.3,26.3,6.1,28.7
12547,1990,5,9,30.0,23.9,27.0,6.1,1.0
12548,1990,5,10,32.2,23.9,28.0,8.3,2.3
12549,1990,5,11,30.0,23.9,27.0,6.1,0.0
12550,1990,5,12,29.4,23.3,26.3,6.1,4.8
12551,1990,5,13,29.4,23.3,26.3,6.1,0.5
12552,1990,5,14,29.4,22.8,26.1,6.6,4.1
12553,1990,5,15,29.4,24.4,26.9,5.0,1.0
12554,1990,5,16,29.4,24.4,26.9,5.0,0.0
12555,1990,5,17,30.0,23.3,26.6,6.7,0.5
12556,1990,5,18,31.7,23.3,27.5,8.4,2.5
12557,1990,5,19,31.7,25.0,28.4,6.7,0.0
12558,1990,5,20,30.6,23.9,27.2,6.7,0.0
12559,1990,5,21,33.3,24.4,28.8,8.9,0.0
12560,1990,5,22,33.3,24.4,28.8,8.9,0.0
12561,1990,5,23,35.0,24.4,29.7,10.6,0.0
12562,1990,5,24,33.9,23.9,28.9,10.0,0.0
12563,1990,5,25,32.8,23.9,28.3,8.9,0.0
12564,1990,5,26,32.2,23.9,28.0,8.3,5.8
12565,1990,5,27,34.4,24.4,29.4,10.0,0.0
12566,1990,5,28,33.9,25.0,29.5,8.9,0.0
12567,1990,5,29,34.4,26.1,30.2,8.3,0.0
12568,1990,5,30,31.7,24.4,28.0,7.3,0.5
12569,1990,5,31,31.7,24.4,28.0,7.3,1.5
12570,1990,6,1,31.1,24.4,27.8,6.7,18.8
12571,1990,6,2,31.1,24.4,27.8,6.7,0.0
12572,1990,6,3,30.6,25.0,27.8,5.6,0.3
12573,1990,6,4,30.6,23.9,27.2,6.7,18.0
12574,1990,6,5,30.0,23.9,27.0,6.1,20.3
12575,1990,6,6,30.6,23.9,27.2,6.7,3.3
12576,1990,6,7,30.6,23.9,27.2,6.7,0.0
12577,1990,6,8,30.6,23.9,27.2,6.7,1.0
12578,1990,6,9,32.2,24.4,28.3,7.8,2.8
12579,1990,6,10,30.6,25.0,27.8,5.6,0.5
12580,1990,6,11,31.1,23.3,27.2,7.8,1.8
12581,1990,6,12,33.3,24.4,28.8,8.9,0.0
12582,1990,6,13,33.3,25.6,29.5,7.7,0.0
12583,1990,6,14,33.9,23.3,28.6,10.6,16.5
12584,1990,6,15,28.3,22.8,25.5,5.5,4.6
12585,1990,6,16,33.3,25.0,29.1,8.3,0.0
12586,1990,6,17,31.7,25.6,28.7,6.1,0.0
12587,1990,6,18,31.7,25.0,28.4,6.7,0.0
12588,1990,6,19,31.7,25.0,28.4,6.7,2.5
12589,1990,6,20,33.9,25.0,29.5,8.9,1.3
12590,1990,6,21,32.8,26.1,29.5,6.7,0.5
12591,1990,6,22,32.2,25.0,28.6,7.2,0.0
12592,1990,6,23,31.1,24.4,27.8,6.7,1.5
12593,1990,6,24,30.0,23.9,27.0,6.1,9.7
12594,1990,6,25,32.2,22.8,27.5,9.4,5.6
12595,1990,6,26,31.1,25.0,28.0,6.1,0.0
12596,1990,6,27,31.1,26.1,28.6,5.0,0.0
12597,1990,6,28,30.6,25.0,27.8,5.6,0.0
12598,1990,6,29,31.1,24.4,27.8,6.7,0.8
12599,1990,6,30,31.1,25.0,28.0,6.1,0.0
12600,1990,7,1,32.2,25.0,28.6,7.2,0.3
12601,1990,7,2,33.9,25.0,29.5,8.9,0.0
12602,1990,7,3,31.7,25.0,28.4,6.7,3.0
12603,1990,7,4,31.7,24.4,28.0,7.3,2.0
12604,1990,7,5,31.1,24.4,27.8,6.7,13.0
12605,1990,7,6,30.0,21.7,25.9,8.3,43.9
12606,1990,7,7,31.1,24.4,27.8,6.7,1.0
12607,1990,7,8,31.1,23.9,27.5,7.2,0.0
12608,1990,7,9,31.1,23.9,27.5,7.2,0.8
12609,1990,7,10,32.2,23.9,28.0,8.3,2.8
12610,1990,7,11,32.8,25.0,28.9,7.8,0.0
12611,1990,7,12,31.1,25.6,28.4,5.5,0.0
12612,1990,7,13,31.7,24.4,28.0,7.3,1.3
12613,1990,7,14,32.2,23.9,28.0,8.3,5.3
12614,1990,7,15,30.0,24.4,27.2,5.6,2.8
12615,1990,7,16,31.1,25.6,28.4,5.5,0.0
12616,1990,7,17,30.6,25.6,28.1,5.0,10.2
12617,1990,7,18,31.1,23.3,27.2,7.8,21.6
12618,1990,7,19,31.7,22.8,27.2,8.9,0.8
12619,1990,7,20,31.1,25.6,28.4,5.5,0.0
12620,1990,7,21,31.7,27.2,29.5,4.5,0.0
12621,1990,7,22,31.1,25.0,28.0,6.1,0.0
12622,1990,7,23,31.7,25.0,28.4,6.7,0.0
12623,1990,7,24,30.0,24.4,27.2,5.6,34.8
12624,1990,7,25,31.1,22.8,27.0,8.3,2.8
12625,1990,7,26,32.2,25.0,28.6,7.2,0.0
12626,1990,7,27,32.2,24.4,28.3,7.8,0.0
12627,1990,7,28,32.8,23.9,28.3,8.9,0.0
12628,1990,7,29,33.3,23.9,28.6,9.4,0.0
12629,1990,7,30,34.4,25.0,29.7,9.4,0.0
12630,1990,7,31,32.8,23.3,28.0,9.5,0.0
12631,1990,8,1,32.2,25.6,28.9,6.6,0.0
12632,1990,8,2,30.6,24.4,27.5,6.2,8.4
12633,1990,8,3,32.8,24.4,28.6,8.4,0.0
12634,1990,8,4,32.2,24.4,28.3,7.8,0.0
12635,1990,8,5,30.0,25.0,27.5,5.0,3.0
12636,1990,8,6,33.3,23.9,28.6,9.4,0.0
12637,1990,8,7,31.7,25.0,28.4,6.7,4.6
12638,1990,8,8,32.8,25.0,28.9,7.8,0.0
12639,1990,8,9,31.7,25.0,28.4,6.7,1.8
12640,1990,8,10,29.4,23.9,26.6,5.5,20.3
12641,1990,8,11,31.7,25.0,28.4,6.7,0.5
12642,1990,8,12,31.7,26.1,28.9,5.6,0.0
12643,1990,8,13,30.6,22.8,26.7,7.8,17.5
12644,1990,8,14,31.1,23.3,27.2,7.8,0.8
12645,1990,8,15,31.7,25.0,28.4,6.7,0.0
12646,1990,8,16,31.7,25.0,28.4,6.7,0.0
12647,1990,8,17,31.7,24.4,28.0,7.3,2.8
12648,1990,8,18,31.7,24.4,28.0,7.3,1.8
12649,1990,8,19,33.3,25.6,29.5,7.7,0.0
12650,1990,8,20,31.7,26.1,28.9,5.6,0.0
12651,1990,8,21,31.7,26.1,28.9,5.6,1.0
12652,1990,8,22,31.7,24.4,28.0,7.3,4.1
12653,1990,8,23,32.2,24.4,28.3,7.8,3.6
12654,1990,8,24,31.7,24.4,28.0,7.3,3.0
12655,1990,8,25,31.7,25.6,28.7,6.1,2.0
12656,1990,8,26,32.2,26.7,29.5,5.5,0.0
12657,1990,8,27,32.2,26.1,29.2,6.1,0.0
12658,1990,8,28,31.7,25.0,28.4,6.7,11.7
12659,1990,8,29,31.7,23.3,27.5,8.4,0.0
12660,1990,8,30,32.2,23.9,28.0,8.3,0.0
12661,1990,8,31,32.2,23.9,28.0,8.3,0.0
12662,1990,9,1,32.2,25.0,28.6,7.2,0.0
12663,1990,9,2,32.8,25.6,29.2,7.2,0.0
12664,1990,9,3,32.2,25.0,28.6,7.2,2.5
12665,1990,9,4,31.7,24.4,28.0,7.3,19.3
12666,1990,9,5,32.8,24.4,28.6,8.4,0.0
12667,1990,9,6,31.7,24.4,28.0,7.3,0.0
12668,1990,9,7,32.8,24.4,28.6,8.4,6.1
12669,1990,9,8,33.9,24.4,29.2,9.5,0.0
12670,1990,9,9,33.3,25.6,29.5,7.7,0.5
12671,1990,9,10,32.8,25.0,28.9,7.8,0.0
12672,1990,9,11,32.2,24.4,28.3,7.8,0.5
12673,1990,9,12,31.1,23.9,27.5,7.2,0.0
12674,1990,9,13,32.8,23.9,28.3,8.9,0.0
12675,1990,9,14,32.8,25.0,28.9,7.8,0.0
12676,1990,9,15,32.8,24.4,28.6,8.4,0.3
12677,1990,9,16,31.7,23.9,27.8,7.8,2.5
12678,1990,9,17,32.8,23.9,28.3,8.9,0.0
12679,1990,9,18,32.2,24.4,28.3,7.8,2.0
12680,1990,9,19,32.8,24.4,28.6,8.4,1.3
12681,1990,9,20,32.2,24.4,28.3,7.8,5.6
12682,1990,9,21,32.2,24.4,28.3,7.8,0.0
12683,1990,9,22,31.7,24.4,28.0,7.3,6.9
12684,1990,9,23,32.2,25.0,28.6,7.2,0.0
12685,1990,9,24,32.2,24.4,28.3,7.8,0.0
12686,1990,9,25,32.8,24.4,28.6,8.4,0.0
12687,1990,9,26,32.8,23.9,28.3,8.9,0.0
12688,1990,9,27,32.8,25.0,28.9,7.8,0.3
12689,1990,9,28,32.8,24.4,28.6,8.4,4.6
12690,1990,9,29,33.3,25.6,29.5,7.7,3.0
12691,1990,9,30,32.2,25.6,28.9,6.6,1.3
12692,1990,10,1,32.8,24.4,28.6,8.4,2.5
12693,1990,10,2,33.3,25.0,29.1,8.3,0.0
12694,1990,10,3,32.8,24.4,28.6,8.4,23.6
12695,1990,10,4,32.2,24.4,28.3,7.8,2.0
12696,1990,10,5,32.2,26.1,29.2,6.1,1.3
12697,1990,10,6,31.7,24.4,28.0,7.3,6.4
12698,1990,10,7,31.1,25.0,28.0,6.1,24.4
12699,1990,10,8,32.8,25.6,29.2,7.2,0.0
12700,1990,10,9,32.2,24.4,28.3,7.8,7.1
12701,1990,10,10,29.4,23.3,26.3,6.1,13.5
12702,1990,10,11,31.1,23.3,27.2,7.8,6.9
12703,1990,10,12,31.1,23.3,27.2,7.8,0.0
12704,1990,10,13,32.8,25.0,28.9,7.8,0.5
12705,1990,10,14,31.7,24.4,28.0,7.3,33.8
12706,1990,10,15,31.1,23.9,27.5,7.2,0.0
12707,1990,10,16,30.6,23.9,27.2,6.7,3.6
12708,1990,10,17,31.1,22.8,27.0,8.3,11.9
12709,1990,10,18,30.6,22.8,26.7,7.8,42.9
12710,1990,10,19,31.7,22.2,27.0,9.5,0.8
12711,1990,10,20,32.2,22.8,27.5,9.4,13.2
12712,1990,10,21,27.2,21.7,24.5,5.5,19.1
12713,1990,10,22,30.6,24.4,27.5,6.2,0.0
12714,1990,10,23,31.7,23.9,27.8,7.8,0.5
12715,1990,10,24,31.7,22.8,27.2,8.9,2.8
12716,1990,10,25,32.2,22.8,27.5,9.4,3.0
12717,1990,10,26,31.7,22.8,27.2,8.9,0.0
12718,1990,10,27,32.8,25.6,29.2,7.2,0.0
12719,1990,10,28,32.8,23.9,28.3,8.9,0.0
12720,1990,10,29,33.3,23.9,28.6,9.4,0.0
12721,1990,10,30,32.8,24.4,28.6,8.4,0.0
12722,1990,10,31,32.8,23.9,28.3,8.9,0.0
12723,1990,11,1,33.3,24.4,28.8,8.9,0.0
12724,1990,11,2,33.3,23.9,28.6,9.4,0.0
12725,1990,11,3,33.3,23.9,28.6,9.4,0.0
12726,1990,11,4,31.7,24.4,28.0,7.3,6.6
12727,1990,11,5,31.7,25.0,28.4,6.7,0.0
12728,1990,11,6,32.8,24.4,28.6,8.4,0.0
12729,1990,11,7,31.1,22.8,27.0,8.3,35.8
12730,1990,11,8,31.7,22.8,27.2,8.9,0.3
12731,1990,11,9,31.7,22.2,27.0,9.5,0.0
12732,1990,11,10,32.2,23.9,28.0,8.3,0.0
12733,1990,11,11,31.7,23.3,27.5,8.4,0.0
12734,1990,11,12,31.7,23.3,27.5,8.4,2.8
12735,1990,11,13,31.7,22.8,27.2,8.9,3.0
12736,1990,11,14,30.6,23.3,27.0,7.3,0.0
12737,1990,11,15,30.0,23.9,27.0,6.1,0.0
12738,1990,11,16,28.9,23.3,26.1,5.6,2.3
12739,1990,11,17,30.0,22.2,26.1,7.8,4.3
12740,1990,11,18,31.7,22.8,27.2,8.9,0.0
12741,1990,11,19,30.6,23.3,27.0,7.3,0.0
12742,1990,11,20,30.6,22.8,26.7,7.8,0.0
12743,1990,11,21,30.6,23.3,27.0,7.3,18.0
12744,1990,11,22,28.9,22.8,25.8,6.1,1.3
12745,1990,11,23,28.3,20.6,24.5,7.7,0.0
12746,1990,11,24,29.4,22.2,25.8,7.2,0.0
12747,1990,11,25,31.1,22.8,27.0,8.3,2.8
12748,1990,11,26,29.4,23.9,26.6,5.5,4.6
12749,1990,11,27,29.4,23.9,26.6,5.5,14.0
12750,1990,11,28,29.4,23.3,26.3,6.1,14.5
12751,1990,11,29,28.9,22.2,25.5,6.7,17.8
12752,1990,11,30,27.8,23.9,25.8,3.9,7.4
12753,1990,12,1,29.4,23.9,26.6,5.5,0.8
12754,1990,12,2,28.9,22.8,25.8,6.1,5.6
12755,1990,12,3,27.8,22.8,25.3,5.0,8.9
12756,1990,12,4,28.3,22.2,25.2,6.1,1.8
12757,1990,12,5,28.3,21.1,24.7,7.2,0.0
12758,1990,12,6,28.9,20.0,24.5,8.9,0.0
12759,1990,12,7,28.9,20.0,24.5,8.9,0.0
12760,1990,12,8,29.4,19.4,24.4,10.0,0.0
12761,1990,12,9,27.2,22.2,24.7,5.0,1.0
12762,1990,12,10,28.9,20.6,24.8,8.3,0.0
12763,1990,12,11,29.4,21.1,25.2,8.3,0.0
12764,1990,12,12,28.3,22.8,25.5,5.5,1.5
12765,1990,12,13,28.9,22.8,25.8,6.1,0.5
12766,1990,12,14,30.6,22.8,26.7,7.8,9.4
12767,1990,12,15,28.9,23.3,26.1,5.6,4.3
12768,1990,12,16,28.9,22.2,25.5,6.7,4.1
12769,1990,12,17,28.3,22.2,25.2,6.1,0.0
12770,1990,12,18,28.9,21.1,25.0,7.8,3.6
12771,1990,12,19,28.3,22.8,25.5,5.5,0.0
12772,1990,12,20,28.3,21.1,24.7,7.2,0.5
12773,1990,12,21,28.3,23.9,26.1,4.4,0.5
12774,1990,12,22,28.3,23.9,26.1,4.4,0.0
12775,1990,12,23,27.2,21.7,24.5,5.5,7.9
12776,1990,12,24,27.2,21.1,24.2,6.1,8.4
12777,1990,12,25,28.3,18.9,23.6,9.4,0.0
12778,1990,12,26,28.3,21.1,24.7,7.2,0.3
12779,1990,12,27,28.9,22.8,25.8,6.1,7.9
12780,1990,12,28,28.9,21.7,25.3,7.2,26.2
12781,1990,12,29,28.3,21.7,25.0,6.6,27.7
12782,1990,12,30,28.3,22.8,25.5,5.5,2.8
12783,1990,12,31,27.2,22.8,25.0,4.4,4.3
12784,1991,1,1,27.2,22.8,25.0,4.4,4.8
12785,1991,1,2,28.3,21.1,24.7,7.2,5.3
12786,1991,1,3,28.3,21.7,25.0,6.6,3.6
12787,1991,1,4,28.3,21.1,24.7,7.2,0.0
12788,1991,1,5,28.3,22.2,25.2,6.1,8.1
12789,1991,1,6,28.3,21.7,25.0,6.6,4.6
12790,1991,1,7,27.8,21.7,24.8,6.1,5.3
12791,1991,1,8,29.4,21.7,25.5,7.7,5.8
12792,1991,1,9,28.3,22.8,25.5,5.5,5.1
12793,1991,1,10,27.8,21.1,24.5,6.7,1.8
12794,1991,1,11,27.8,22.2,25.0,5.6,1.5
12795,1991,1,12,28.3,22.2,25.2,6.1,2.3
12796,1991,1,13,29.4,21.1,25.2,8.3,0.0
12797,1991,1,14,28.9,22.8,25.8,6.1,0.0
12798,1991,1,15,28.3,22.2,25.2,6.1,0.5
12799,1991,1,16,28.3,22.2,25.2,6.1,2.0
12800,1991,1,17,29.4,21.1,25.2,8.3,4.3
12801,1991,1,18,28.9,21.1,25.0,7.8,0.0
12802,1991,1,19,28.3,21.7,25.0,6.6,0.0
12803,1991,1,20,28.9,19.4,24.1,9.5,0.0
12804,1991,1,21,28.3,18.3,23.3,10.0,0.0
12805,1991,1,22,28.3,18.9,23.6,9.4,0.0
12806,1991,1,23,28.9,20.6,24.8,8.3,0.8
12807,1991,1,24,28.9,22.2,25.5,6.7,1.0
12808,1991,1,25,28.9,20.6,24.8,8.3,0.8
12809,1991,1,26,28.3,21.1,24.7,7.2,2.8
12810,1991,1,27,28.9,20.0,24.5,8.9,0.5
12811,1991,1,28,30.0,21.7,25.9,8.3,0.0
12812,1991,1,29,29.4,21.7,25.5,7.7,0.0
12813,1991,1,30,30.0,21.7,25.9,8.3,0.0
12814,1991,1,31,26.7,22.2,24.5,4.5,4.3
12815,1991,2,1,28.3,21.7,25.0,6.6,2.0
12816,1991,2,2,27.8,22.2,25.0,5.6,0.5
12817,1991,2,3,28.3,20.6,24.5,7.7,0.5
12818,1991,2,4,28.9,21.1,25.0,7.8,0.0
12819,1991,2,5,28.9,21.1,25.0,7.8,1.8
12820,1991,2,6,28.3,19.4,23.8,8.9,0.0
12821,1991,2,7,28.3,18.9,23.6,9.4,0.0
12822,1991,2,8,29.4,20.6,25.0,8.8,0.0
12823,1991,2,9,32.2,20.0,26.1,12.2,0.0
12824,1991,2,10,31.1,22.2,26.7,8.9,3.0
12825,1991,2,11,28.9,22.8,25.8,6.1,0.8
12826,1991,2,12,29.4,21.7,25.5,7.7,0.8
12827,1991,2,13,27.8,22.2,25.0,5.6,0.0
12828,1991,2,14,31.7,21.1,26.4,10.6,0.0
12829,1991,2,15,31.1,22.8,27.0,8.3,0.0
12830,1991,2,16,32.2,21.7,27.0,10.5,0.0
12831,1991,2,17,29.4,21.7,25.5,7.7,0.5
12832,1991,2,18,28.9,20.0,24.5,8.9,16.5
12833,1991,2,19,26.1,20.0,23.0,6.1,13.7
12834,1991,2,20,28.3,21.1,24.7,7.2,12.2
12835,1991,2,21,28.3,22.8,25.5,5.5,3.0
12836,1991,2,22,30.0,21.7,25.9,8.3,0.5
12837,1991,2,23,29.4,21.1,25.2,8.3,0.3
12838,1991,2,24,30.6,22.8,26.7,7.8,0.0
12839,1991,2,25,29.4,22.2,25.8,7.2,1.0
12840,1991,2,26,31.1,20.6,25.9,10.5,0.0
12841,1991,2,27,30.6,22.2,26.4,8.4,0.0
12842,1991,2,28,29.4,22.8,26.1,6.6,0.3
12843,1991,3,1,30.0,21.7,25.9,8.3,3.8
12844,1991,3,2,30.0,21.7,25.9,8.3,2.0
12845,1991,3,3,29.4,21.7,25.5,7.7,4.3
12846,1991,3,4,30.6,22.2,26.4,8.4,0.5
12847,1991,3,5,30.6,22.2,26.4,8.4,0.8
12848,1991,3,6,31.1,22.2,26.7,8.9,0.0
12849,1991,3,7,30.0,21.1,25.5,8.9,0.0
12850,1991,3,8,31.1,22.2,26.7,8.9,1.0
12851,1991,3,9,30.0,20.6,25.3,9.4,0.0
12852,1991,3,10,31.7,21.1,26.4,10.6,0.0
12853,1991,3,11,28.3,20.6,24.5,7.7,1.8
12854,1991,3,12,27.8,23.9,25.8,3.9,0.0
12855,1991,3,13,27.2,22.2,24.7,5.0,0.3
12856,1991,3,14,32.2,22.8,27.5,9.4,0.3
12857,1991,3,15,32.2,23.3,27.8,8.9,0.0
12858,1991,3,16,30.0,21.1,25.5,8.9,0.0
12859,1991,3,17,29.4,22.2,25.8,7.2,1.0
12860,1991,3,18,28.3,22.8,25.5,5.5,4.1
12861,1991,3,19,32.2,22.2,27.2,10.0,0.0
12862,1991,3,20,31.7,22.8,27.2,8.9,0.0
12863,1991,3,21,28.9,23.3,26.1,5.6,0.0
12864,1991,3,22,26.1,22.8,24.5,3.3,12.4
12865,1991,3,23,28.3,22.8,25.5,5.5,0.8
12866,1991,3,24,28.3,23.3,25.8,5.0,1.3
12867,1991,3,25,30.0,22.2,26.1,7.8,12.4
12868,1991,3,26,28.9,21.7,25.3,7.2,0.0
12869,1991,3,27,28.9,22.8,25.8,6.1,0.3
12870,1991,3,28,27.8,22.8,25.3,5.0,0.0
12871,1991,3,29,28.3,21.1,24.7,7.2,3.0
12872,1991,3,30,28.9,20.6,24.8,8.3,0.0
12873,1991,3,31,28.9,21.7,25.3,7.2,0.5
12874,1991,4,1,28.9,22.2,25.5,6.7,0.3
12875,1991,4,2,28.9,21.7,25.3,7.2,3.6
12876,1991,4,3,28.9,21.1,25.0,7.8,9.9
12877,1991,4,4,28.3,21.1,24.7,7.2,0.0
12878,1991,4,5,28.9,22.2,25.5,6.7,0.0
12879,1991,4,6,28.9,22.8,25.8,6.1,0.0
12880,1991,4,7,28.3,23.3,25.8,5.0,3.3
12881,1991,4,8,27.8,22.2,25.0,5.6,2.0
12882,1991,4,9,28.9,22.2,25.5,6.7,0.0
12883,1991,4,10,28.9,22.8,25.8,6.1,0.0
12884,1991,4,11,28.9,21.7,25.3,7.2,1.5
12885,1991,4,12,27.8,21.1,24.5,6.7,4.6
12886,1991,4,13,28.9,23.3,26.1,5.6,0.3
12887,1991,4,14,29.4,23.9,26.6,5.5,0.0
12888,1991,4,15,27.8,21.7,24.8,6.1,13.0
12889,1991,4,16,28.3,21.7,25.0,6.6,0.0
12890,1991,4,17,29.4,22.2,25.8,7.2,0.0
12891,1991,4,18,30.0,22.2,26.1,7.8,3.0
12892,1991,4,19,29.4,21.7,25.5,7.7,0.0
12893,1991,4,20,32.8,22.2,27.5,10.6,0.0
12894,1991,4,21,32.2,23.3,27.8,8.9,0.5
12895,1991,4,22,31.7,24.4,28.0,7.3,0.0
12896,1991,4,23,31.7,24.4,28.0,7.3,0.0
12897,1991,4,24,30.6,23.9,27.2,6.7,1.8
12898,1991,4,25,29.4,23.9,26.6,5.5,1.0
12899,1991,4,26,31.7,22.8,27.2,8.9,0.0
12900,1991,4,27,31.7,22.8,27.2,8.9,0.0
12901,1991,4,28,32.2,23.3,27.8,8.9,0.0
12902,1991,4,29,31.1,23.3,27.2,7.8,0.0
12903,1991,4,30,30.6,23.9,27.2,6.7,0.0
12904,1991,5,1,30.6,23.9,27.2,6.7,0.0
12905,1991,5,2,30.6,23.3,27.0,7.3,0.0
12906,1991,5,3,29.4,22.8,26.1,6.6,32.3
